 "id" $ "parag" $ "parag_value" $
 "http://ldf.fi/nbf/p4918" $ "http://ldf.fi/nbf/biography/p27851" $ "Puuvilla-alan kotimainen kilpailu oli uusien tehtaiden perustamisen vuoksi kiristynyt, minkä johdosta tuotteiden hinnat laskivat. Tästä huolimatta Forssa Ab:n tilinpäätökset olivat voitollisia 1900-luvun alun huonoissa suhdanteissa. Menekki oli vuodesta 1906 lähtien parempi, mutta 1910-luvulle tultaessa raaka-aineen maailmanmarkkinahinta nousi huonojen satotulosten vuoksi, ja kysyntä laski. Puuvillaa oli ensimmäisen maailmansodan aikana välillä mahdoton saada muualta kuin Venäjältä." $
 "http://ldf.fi/nbf/p4918" $ "http://ldf.fi/nbf/biography/p27852" $ "Forssa Ab teki vuosisadan kahtena ensimmäisenä vuosikymmenenä kuitenkin yleensä voitollista tulosta. Yhtiö ei joutunut edes vapaussodan vuoksi vakaviin taloudellisiin vaikeuksiin, vaikka 22.4.1918 punaiset pysäyttivätkin tehtaiden toiminnan. Työt saatiin puolitehoisena uudelleen käyntiin jo ennen toukokuun puoltaväliä. Vapaussodan päätyttyä Palmén halusi säilyttää Forssa Ab:n palveluksessa yhtiön koko vakinaisen väen, joten irtisanomisiin ei sodan vuoksi ryhdytty. Lisäksi työväestölle maksettiin kevään aikana menetetystä työansioista tuntuva korvaus." $
 "http://ldf.fi/nbf/p4918" $ "http://ldf.fi/nbf/biography/p27853" $ "Pääjohtaja Palménin aikana Forssa Ab:ssa kehitettiin huomattavasti myös terveydenhuoltoa. Työväki sai 1902 oman lääkärin, jonka apuna toimi diakonissa. Yhtiön palvelukseen saatiin seuraavana vuonna kätilö, ja muutaman vuoden kuluttua perustettiin oma poliklinikka. Palmén esitti 1912, että yhtiö perustaisi työntekijöilleen keuhkotautiparantolan, joka rakennettiinkin kahden seuraavan vuoden aikana Forssan lähistölle. K. V. Kaukovallan mukaan ""Forssa-yhtiö lienee maamme ensimmäinen teollisuuslaitos, joka näin tehokkaasti on käynyt tuberkuloosia vastustamaan""." $
 "http://ldf.fi/nbf/p4918" $ "http://ldf.fi/nbf/biography/p27854" $ "Palmén oli innokas raittiusmies, ja hänen ansiostaan yhtiö osti Forssan molemmat olutpanimot, jotka purettiin pian kaupan jälkeen. Hän kantoi erityistä huolta siitä, että yhtiön entisille ja nykyisille avustusta kaipaaville työntekijöille maksettiin yhtiön sairaus- ja avustuskassasta riittäviä korvauksia. Forssa-yhtiöllä oli ollut tapana myöntää kauan palvelleille toimihenkilöille eläke heidän tultuaan työkyvyttömiksi. Myös toimihenkilön leski sai jokavuotisen apurahan. Suurelta osin Palménin ansiosta perustettiin lisäksi virkailijain eläkekassa, jolle yhtiö lahjoitti 1914 pohjarahastoksi 30 000 markkaa. Tämän jälkeen eläkekassaa kartutettiin säännöllisesti vuosittaisilla lahjoituksilla." $
 "http://ldf.fi/nbf/p4918" $ "http://ldf.fi/nbf/biography/p27855" $ "Palmén kehitti Forssassa myös yhteiskunnallista huoltotoimintaa. Hän tuki monin tavoin Forssan seurakuntaa ja lahjoitti Forssan kirkolle kirkonkellot ja ehtoollisastiat. Forssa Ab:n lahjoitukset seurakunnalle nousivat 1918 tuolloin huomattavaan 230 000 markkaan. Palménin ansiosta myös Forssan yhteiskoulu sai lahjoituksia, joista huomattavimpia oli stipendirahaston perustaminen. Lisäksi hän lahjoitti Teknilliselle korkeakoululle isänsä nimeä kantaneen stipendirahaston." $
 "http://ldf.fi/nbf/p4918" $ "http://ldf.fi/nbf/biography/p27856" $ "K. E. Palmén erosi vuoden 1919 lopussa Forssa Ab:n pääjohtajan toimesta ja sai 1920 vuorineuvoksen arvon. Hän pysyi edelleen yhtiön johtokunnan jäsenenä. Vaikka hän muutti Helsinkiin, hän ei lopettanut toimintaansa Forssan hyväksi. Hän oli 1928 Lounais-Hämeen kotiseutu- ja museoyhdistyksen perustajajäseniä ja osallistui aktiivisesti myös Forssan puuvillatehtaiden historiateoksen aikaansaamiseen. Vapaaherra Palmén nautti elämänsä loppuun saakka suurta arvostusta forssalaisten keskuudessa." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33338" $ "Isänsä puolelta Arthur Rindell kuului vanhaan varsinaissuomalaiseen pappissukuun, jonka nimi aiemmin oli Rindelius. Isä Edvard Rindell oli maisteri ja Turun tuomiokapitulin amanuenssi, joka kuoli vanhimman pojan eli Arthurin ollessa kaksitoistavuotias. Äiti Augusta Freudenthal kuoli seitsemän vuotta myöhemmin. Poika joutui ansaitsemaan koulun ja opintojen ohessa, mutta koulunkäynti oli hänelle helppoa. Hänellä oli taipumuksia ja kiinnostusta niin luonnontieteisiin kuin kieliinkin." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33339" $ "Rindell suunnitteli äidinisänsä mallin mukaan apteekkarin taloudellisesti lupaavaa uraa ja valitsi kemian pääaineekseen yliopistossa. Filosofian kandidaatin tutkinnon jälkeen hän kuitenkin jäi virkaatekeväksi laboraattoriksi yliopistoon ja aloitti tieteellisen julkaisutoimintansa. Kun avioliiton solmiminen tuli ajankohtaiseksi 1878, oli etsittävä paremmat tulot tarjoava työpaikka, jollainen löytyi lehtorina Mustialan maanviljelysopistosta Tammelasta. Näin ratkesi Rindellin suuntautuminen maatalouteen. Tutkimustyö keskeytyi hetkellisesti, mutta pian hän sai senaatilta matka-apurahan tutustuakseen ulkomaisiin maanviljelyskemiallisiin koeasemiin sekä täydentääkseen opintojaan. Skandinaviaan, Saksaan, Belgiaan ja Ranskaan 1879 - 1880 suoritettu pitkä opintomatka tuottikin hyvää hedelmää. Rindell saattoi väitellä pian tohtoriksi ja ryhtyä soveltamaan uusia näkemyksiään siitä, miten koetoiminta Mustialassa ja laajemminkin olisi järjestettävä." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33340" $ "Mustialassa maanviljelyskemia ja -fysiikka muodostuivat Rindellin aikana itsenäiseksi opetusaineeksi. Hän oli elävä opettaja ja sai alkuun myös vaatimattoman koeaseman erityisesti lannoituskokeita varten. Mustialan internaattioloissa hän ehti saman tien perehtyä kaikenlaisiin maatalouskysymyksiin, joihin hänellä nuoruudessaan ei ollut kosketusta. Energiaa riitti vielä Tammelan kunnalliselämäänkin. Vilkas luonne piti häntä liikkeellä, vaikka terveys ajoittain oli heikko. Hämmästyksekseen hän vanhetessaan vahvistui." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33341" $ "Korkeimman maatalousopetuksen liittäminen 1898 yliopistoon loi Rindellille uusia mahdollisuuksia, mutta myös paineita. Hänen oli nimittäin annettava uutta maanviljelyskemian ja -fysiikan professorin virkaa varten opinnäyte, mikä ei välttämättä ollut mikään helppo tehtävä. Rindell oli näet Mustialan-ansioistaan tullut jo palkituksi professorin arvonimellä 1893, mutta tieteellisesti arvokasta julkaisutoimintaa hänellä oli niukalti. Fysikaalisen kemian tutkimukseen paneutunut Rindell tekikin 1896 uuden opintomatkan Saksaan. Vuonna 1899 hän sitten puolusti niin sanottua professorinväitöskirjaa Untersuchungen über die Löslichkeit einiger Kalkphosphate. Se hyväksyttiin, ja ainoana hakijana Rindell sai viran vuoden 1900 alussa. Näin hänellä 48-vuotiaana alkoi uusi elämänvaihe Helsingissä." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33342" $ "Professorin tehtäviin kuului kehittyvän maatalouskoetoiminnan organisointi, ja tämä toi mukanaan jäsenyyksiä eri komiteoissa, joissa hän edusti tutkimuksen ja kasvinviljelyn asiantuntemusta. Hänen kiinnostuksensa kohdistui erityisesti suoviljelyn lannoituskysymyksiin, mutta hän tutki muitakin alansa keskeisiä aiheita, usein aikaisempia teorioita testaten. Kriittisenä ja itsekriittisenä luonteena hänen tuotantonsa jäi pienemmäksi kuin ahkeruus ja lahjakkuus olisi antanut odottaa. Hän myös käytti aikaa huolelliseen opetuksen valmisteluun ja tunnolliseen hallintotyöhön; hänhän oli myös maanviljelys-taloudellisen osaston pitkäaikainen dekaani." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33343" $ "Suuria omia tutkimussaavutuksia Rindellillä ei ollut, mutta hänen tutkimustyönsä sai huomiota ulkomaillakin. Pohjoismaiden maataloustutkijoiden järjestöä perustettaessa 1918 hän oli keskeinen henkilö ja kuolemaansa asti sen Suomen osaston puheenjohtaja. Naapuritieteistä hän tieteellisten seurojen jäsenenä seurasi ainakin meteorologiaa, geologiaa ja luonnollisesti kemiaa. Suomen Tiedeseuraan hänet kutsuttiin 1908. Yhdysvaltain sekä Baltian maiden suoviljelysyhdistykset kutsuivat hänet kunniajäsenekseen." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33344" $ "Uransa ja ulkoisen olemuksensa perusteella Rindelliä olisi voinut luulla epäkäytännölliseksi mieheksi, mutta näin asia ei ollut. Hänen spesialiteettinsa laboratoriossa oli lasinpuhallus; koeputkia riitti virkaveljillekin. Hän oli muutoinkin avulias ja seurallinen luonne, virkatoimissaan ja tieteellisissä tai poliittisluontoisissa väittelyissä kuitenkin myös kriittisen kärkevä. Tällä ominaisuudella on katsottu olleen osuutta hänen tieteellisen jälkikasvunsa vähäisyyteen." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33345" $ "Toisin kuin läheinen kollegansa ja ystävänsä professori Gösta Grotenfelt, Rindell jossakin määrin keskitti kiinnostuksensa kohteita. Hän ei osallistunut kaikkeen julkiseen maataloudelliseen elämään, mutta oli valmis pitämään selkeitä ja hyvin kohdennettuja esitelmiä varsinkin ruotsinkieliselle kuulijakunnalle sekä kirjoittamaan tieteellis-käytännöllisiä kirjoituksia myös suoraan maanviljelijöille. Ruotsinkieliseen maatalousseuratoimintaan hän niin ikään osallistui, samoin politiikkaan Ruotsalaisen Kansanpuolueen keskushallituksessa. Amerikan-matkoillaan hän ilmeisesti sai herätteen maatalouskerhotoimintaan (sittemmin 4H), jonka aloittamisessa hän oli mukana varsinkin ruotsinkielisillä alueilla. Nuorisotyö oli ehkä myös keino osoittaa sosiaalista mielenlaatua, jollaisen puutteesta ruotsinkielistä maatalouseliittiä moitti varsinkin pienviljelyshenkinen Hannes Gebhard." $
 "http://ldf.fi/nbf/p5215" $ "http://ldf.fi/nbf/biography/p33346" $ "Eläkkeelle siirryttyään Arthur Rindell muutti syntymäkaupunkiinsa Turkuun. Hän oli innokkaasti ollut valmistelemassa ruotsinkielisen Åbo Akademin perustamista ja toimi sen ensimmäisenä sijaiskanslerina. Samalla Rindell jatkoi erilaisissa tieteellisissä luottamustehtävissä Helsingissä, joten hänen kerrottiin olleen kaupunkien välisen pikajunan tunnetuimpia matkustajia. Hän oli voimissaan viimeisiin vuosiinsa asti ja seurasi alojaan aktiivisesti vielä muutama kuukausi ennen kuolemaansa." $
 "http://ldf.fi/nbf/p5450" $ "http://ldf.fi/nbf/biography/p37608" $ "Karl Fredrik Slotte oli tavallaan toisen polven sivistyneistöä, sillä hänen isänsä Carl Johan Slotte tunnetaan valtiopäivien talonpoikaissäädyn puheenjohtajana. Karl Fredrik Slotte opiskeli fysiikkaa, ja hänestä tuli uuden Teknillisen korkeakoulun alansa ensimmäinen professori." $
 "http://ldf.fi/nbf/p5450" $ "http://ldf.fi/nbf/biography/p37609" $ "Karl Fredrik Slotte syntyi talonpoikaissäädyn puhemiehen Carl Johan Slotten ja Anna Elisabet Varilan esikoisena syksyllä 1848. Perhe oli ruotsinkielinen, vaikka isän sanottiin hallitsevan jonkin verran suomea. Äiti oli kotoisin suomenkieliseltä Keski-Pohjanmaalta, Kaustisilta." $
 "http://ldf.fi/nbf/p5450" $ "http://ldf.fi/nbf/biography/p37610" $ "Karl Fredrik Slotte pääsi ylioppilaaksi 1867 ja maisteriksi kuusi vuotta myöhemmin. Luonnontieteet olivat näinä vuosikymmeninä suuressa nousussa koko maailmassa; kaupungistuvan ja uudenaikaistuvan Suomen senaatti lähetti paljon nuoria miehiä eurooppalaisiin yliopistoihin hankkimaan sekä tieteellistä että käytännöllistä oppia ja kokemusta. Slotten määräraha myönnettiin Leipzigiin, jossa hän tutki professori G. Wiedemannin johdolla nesteiden sisäistä kitkaa. Palattuaan kotimaahansa hän julkaisi lisensiaatinväitöskirjansa Undersökningar angående den inre friktionen hos vätskor (1882)." $
 "http://ldf.fi/nbf/p5450" $ "http://ldf.fi/nbf/biography/p37611" $ "Ulkomaanmatkansa ja kirjansa ansiosta Slotte nimitettiin Helsingin polyteknillisen opiston vanhemmaksi fysiikan opettajaksi 1882. Hän piti virkansa myös sen jälkeen, kun opistosta tuli 1908 Teknillinen korkeakoulu, mutta nimike muuttui professoriksi. Hänen urastaan tuli pitkä, sillä hän pysyi uskollisesti virassaan aina kuolemaansa, vuoteen 1914 asti." $
 "http://ldf.fi/nbf/p5450" $ "http://ldf.fi/nbf/biography/p37612" $ "Luonnontieteiden tutkimustulokset vanhenevat paljon nopeammin kuin humanistien. Slotten enimmät työt julkaistiin Suomen Tiedeseuran sarjassa, aikakauden tieteen valtakielellä saksaksi. Keskeisimmät tutkimustulokset sisältyvät kirjaan Molekular-phsysikalische Konstanten für einfache feste Körper (1910). Toisaalta Slotten töillä on pysyvä arvonsa, sillä hänen Beiblätter zuden Annalen der Physik -sarjassa 1905 julkaisemansa termodynamiikkaa koskevat artikkelit tunsi itse Albert Einstein." $
 "http://ldf.fi/nbf/p5450" $ "http://ldf.fi/nbf/biography/p37613" $ "Oman alansa tutkimusten lisäksi Slotte kirjoitti äidinkielellään ruotsiksi historiaa teoksessaan Matematikens och fysikens studium vid Åbo universitet (1899) sekä oppikirjoja. Koululaitoksen uudistuksen myötä ja yhteiskunnan modernisoituessa muun muassa liikenteen kehittyessä ja sähkön yleistyessä fysiikan kirjoilla oli paljon aikaisempaa suurempi kysyntä ja merkitys. Mekaniska värmeteorin och dess viktigaste tillämpningar sekä Fysikens grundprinciper ilmestyivät 1900-luvun puolella." $
 "http://ldf.fi/nbf/p5450" $ "http://ldf.fi/nbf/biography/p37614" $ "Harrastuksiltaan ja perhesuhteiltaan fysiikan professori liittyi humanismiin ja suomalaiseen kulttuurielämään. Hän harrasti maalausta ja pääsi avioiduttuaan Kokkolan rovastin tyttären Fredrika Fineliuksen kanssa muun muassa Chydeniusten sukupiiriin." $
 "http://ldf.fi/nbf/p5572" $ "http://ldf.fi/nbf/biography/p39665" $ "Lääkäri Axel Lennart Stråhle toimi vuosikymmeniä Turun lääninsairaalan kirurgina, arvostettuna kunnallispoliitikkona ja taide-elämän edistäjänä. Hänet palkittiin professorin arvonimellä." $
 "http://ldf.fi/nbf/p5572" $ "http://ldf.fi/nbf/biography/p39666" $ "Stråhlen suku edusti 1800-luvun yleistä, vaikkakin vähän tutkittua säätykiertoa. Suvun ensimmäiset jäsenet olivat merkittäviä porvoolaiskauppiaita, jotka nousivat määrätietoisella työllä kaupungin verotetuimpien porvareiden joukkoon. Perhe rikastui kaupankäynnillä sekä verkatehtaan ja värjäämön omistajana. Vähitellen 1900-luvun alkupuolella perhe irtosi kaupankäynnistä ja siirtyi maanomistajaksi. Kiinteistöt olivat vakaita sijoituksia, ja niiden omistaminen oli yläluokkaisempaa kuin arkinen porvarin työ." $
 "http://ldf.fi/nbf/p5572" $ "http://ldf.fi/nbf/biography/p39667" $ "Toisaalta Stråhlen suku myös virkamiehistyi. Porvoolainen kauppaneuvos Erik Johan Stråhle naitti tyttärensä Julia Elisabetin 1846 rehtori Nils Konstantin Olsonille, joka omisti Nastolan Erstaan kartanon, ja kahta vuotta myöhemmin naapuripitäjän Iitin puolella Perheniemen kartanon omistanut kunnallisneuvos Erik Johan Stråhle solmi avioliiton Matilda Johanna Olsonin kanssa, jonka isä oli Rautalammin kihlakunnan kruununvouti. Perheet olivat näin kaksin verroin sukulaisia." $
 "http://ldf.fi/nbf/p5572" $ "http://ldf.fi/nbf/biography/p39668" $ "Stråhlen perhe ei ollut silti täysin irtaantumassa Porvoostakaan, sillä Iitin Perheniemen omistanut Erik Johan Stråhle oli rakentamassa itselleen myös kaupunkitaloa, kun hänen vaimonsa Matilda Johanna Olsoni kuoli 1869. Avioparin poika Axel Lennart Stråhle oli vasta viisivuotias menettäessään äitinsä." $
 "http://ldf.fi/nbf/p5572" $ "http://ldf.fi/nbf/biography/p39669" $ "Axel Lennart Stråhle valitsi elämänurakseen lääketieteen, mihin saattoi vaikuttaa kahden enon esimerkki. Valmistuttuaan lääketieteen lisensiaatiksi 1892 hän toimi sukunsa kotikaupungissa Porvoossa yksityislääkärinä vuoden, mutta lähti sitten ensin Mäntyharjulle ja sieltä assistenttilääkäriksi Helsingin yleisen sairaalan kirurgiselle osastolle 1894. Vuonna 1895 hän muutti Turkuun ensin lääninsairaalan alilääkäriksi ja sitten saman sairaalan ylilääkäriksi 1899, missä virassa hän pysyi eläkkeelle jäämisensä asti 1928." $
 "http://ldf.fi/nbf/p5572" $ "http://ldf.fi/nbf/biography/p39670" $ "Axel Lennart Stråhle oli nimenomaan kirurgi ja käytännön kliinikko. Tieteellisiä julkaisuja hän julkaisi vähän ja vasta ikämiehenä, mutta hän sai silti professorin arvonimen 1907. Hän hankki sairaalaan mahdollisimman uudenaikaiset kirurgiset ja tekniset laitteet sekä opetti nuorempia lääkäreitä. Kirurgia ja erityisesti Stråhlen harrastama rintakehän etupuolinen ruokatorven korvausleikkaus olivat tärkeitä ja keskeisiä. Stråhlen kirurginen maine tunnettiin laajalti myös kotimaan ulkopuolella." $
 "http://ldf.fi/nbf/p5572" $ "http://ldf.fi/nbf/biography/p39671" $ "Oman virkansa ohella Stråhle toimi Turun Lääkäriseurassa, myös puheenjohtajana kahteen kertaan, ja hänen mainitaan osallistuneen kaupungin kunnallisiin, sivistyksellisiin ja taiteellisiin rientoihin. Hänen lisäkseen Stråhlen suvun nimeä teki Turussa tunnetuksi tilanomistaja ja Suomen Talousseuran sihteeri Erik Johan Stråhle, joka kunnostautui myös Turun Soitannollisen Seuran aktiivisena jäsenenä. Puolison Eva Gustrenin puolelta tunnetuin kaupunkilainen oli Turun kaasulaitoksen ja siihen yhdistetyn vesilaitoksen johtaja Karl Johan Arvid Gustren." $
 "http://ldf.fi/nbf/p5588" $ "http://ldf.fi/nbf/biography/p39914" $ "Johannes Sundwall kuuluu suomalaisen antiikintutkimuksen ehdottomiin kärkinimiin, ei ainoastaan tieteellisten teostensa laadun vaan myös suomalaisille klassikoille harvinaislaatuisen monipuolisuutensa vuoksi." $
 "http://ldf.fi/nbf/p5588" $ "http://ldf.fi/nbf/biography/p39915" $ "Uudessakaarlepyyssä seminaarinjohtaja  Fredrik Wilhelm Sundwallin poikana syntynyt ja Helsingissä ylioppilaaksi valmistunut Johannes Sundwall opiskeli vuodesta 1895 alkaen Helsingin Keisarillisessa Aleksanterin yliopistossa klassisia kieliä opettajinaan latinisti F. V. Gustafsson ja gresisti I. A. Heikel. Etupäässä filologisesta koulutuksestaan huolimatta Sundwall suuntautui jo varhaisessa vaiheessa historialliseen tutkimukseen. Filosofian kandidaatiksi valmistuttuaan hän jatkoi historian opintoja Münchenissä ja Berliinissä, missä antiikin historiantutkimus ja epigrafiikka eli piirtokirjoitusten tutkimus kukoistivat. Saksassa Sundwall valmisteli myös väitöskirjaansa Johannes Kirchnerin (1859 - 1940) Prosopographia Attica -teoksessa julkaistujen piirtokirjoitusten pohjalta ja innoittamina. Opinnäyte käsittelikin siten Ateenan sosiaalipoliittista historiaa 300-luvulla eKr. ja todisti piirtokirjoitusmateriaalin avulla, että Ateenassa valta oli tuona aikana ylempien eikä alempien kansanluokkien käsissä. Väiteltyään 1906 Sundwall nimitettiin seuraavana vuonna Aleksanterin yliopiston antiikin historian dosentiksi." $
 "http://ldf.fi/nbf/p5588" $ "http://ldf.fi/nbf/biography/p39916" $ "Seuraavina vuosina Sundwall pätevöityi ja loi uraa tutkijana sekä Helsingissä että ulkomailla. Kreikkaan ja etenkin Ateenaan Sundwall matkusti apurahan turvin kokonaiseksi vuodeksi 1908 - 1909 muun muassa keräämään materiaalia Kirchnerin teoksen täydennysosaa varten. Kamarineuvos Herman Rosenberg -stipendiaattina puolestaan hänen matkansa suuntautui Wieniin ja Saksaan, mistä hän teki 1913 kiertomatkan Kreetalle ja Vähään-Asiaan. Jo näiden muutaman vuoden aikana Sundwall julkaisi useita eri artikkeleita ja monografioita. Ensimmäisen maailmansodan puhkeaminen esti Sundwallia palaamasta kotimaahan. Sotavuodet kuluivatkin suurimmaksi osaksi Berliinissä, missä hän osallistui 1914 - 1916 jääkäriliikkeen toimintaan Fritz Wetterhoffin avustajana jääkärien koulutusta organisoitaessa. Samanaikaisesti hän opetti latinaa ja kreikkaa charlottenburgilaisessa koulussa. Sodan päätyttyä Sundwall siirtyi Berliinistä joksikin aikaa Uppsalaan. Huolimatta siitä, että hän jo silloin oli kansainvälisesti tunnustettu antiikintutkija, ei Helsingin yliopistosta avautunut Sundwallille vakituista virkaa eikä henkilökohtaista professuuria. Opetettuaan ensin kolme vuotta latinaa juuri perustetussa Åbo Akademissa ja toimittuaan siellä 1919 lähtien antiikin historian henkilökohtaisena professorina Sundwall sai 1921 nimityksen antiikin historian sekä roomalaisen ja kreikkalaisen kirjallisuuden professoriksi. Hänen isoisänsä, filosofi Johan Matthias Sundwall oli ollut teologisen siveysopin professori Helsingissä 1833 - 1843." $
 "http://ldf.fi/nbf/p5588" $ "http://ldf.fi/nbf/biography/p39917" $ "Tutkijanuransa varhaisvuosina Sundwall profiloitui varsinkin antiikin historian alalla ja edusti niitä historioitsijoita, jotka pohjaavat tutkimuksensa primaarilähteisiin, kuten piirtokirjoituksiin, papyruksiin ja rahoihin. Hän on ensimmäinen suomalainen tutkija, joka julkaisi ja kommentoi antiikkisia piirtokirjoituksia. Aikakausista Sundwall keskittyi etupäässä Kreikan klassiseen aikaan sekä myöhäisantiikkiin. Hänen tutkimuksistaan etenkin yllä mainittu väitöskirja ja 1915 ilmestynyt Weströmische Studien saivat arvosteluissa erittäin hyvän vastaanoton. Monet hänen epigrafiset ja numismaattiset artikkelinsa käsittelivät lähdemateriaalin avulla kreikkalaisten ajanlaskua ja kronologiaongelmia." $
 "http://ldf.fi/nbf/p5588" $ "http://ldf.fi/nbf/biography/p39918" $ "Muinaisen Anatolian tutkimuksen saralla Sundwall julkaisi jo 1911 ensimmäisen artikkelinsa, jossa käsiteltiin kaarialaisia piirtokirjoituksia ja niissä esiintyvää nimistöä. Tätä seurasi 1913 laaja monografia lyykialaisista ja muista anatolialaisista henkilönimistä, teos joka aikanaan herätti tutkijapiireissä jopa kovaa arvostelua. Tässä kohtaa Sundwallin panosta on kuitenkin aliarvioitu, sillä on otettava huomioon, että ennen ensimmäistä maailmansotaa anatolialaisista kielistä tiedettiin yleisesti erittäin vähän ja että Sundwallin aikalaiset olivat ankarasta kritiikistä huolimatta itse kykenemättömiä tuottamaan vastaavanlaista antia tutkimukselle. Juuri tähän kirjaan viitataan yhä usein sen arvokkaiden ja tarkkojen luetteloiden vuoksi." $
 "http://ldf.fi/nbf/p5588" $ "http://ldf.fi/nbf/biography/p39919" $ "Suurin osa Sundwallin Italian varhaishistoriaan kohdistuvista arkeologisista teoksista syntyi 1920 - 1930-luvulla. Tuona aikana hän vietti useita akateemisia kesälomia Italiassa, missä aika kului pääasiassa tärkeimpien museoiden, kuten Rooman Villa Giulian ja Museo preistorico ed etnografico Luigi Pigorinin sekä Bolognan ja Firenzen arkeologisten museoiden, makasiineissa villanova-aikaista materiaalia tutkien. Koska Sundwallilla ei ollut arkeologin tai taidehistorioitsijan koulutusta, hän käytti rohkeasti historian ja kielitieteiden tutkimustapoja hyväkseen herättäen metodologiallaan osittain kummeksuntaa tyyli- ja typologispainotteisissa arkeologeissa. Sundwallin julkaisemat teokset eivät villanova-aikaisen keramiikan osalta olekaan tyypillistä arkeologista perustutkimusta materiaaliluetteloineen, joissa jokainen esine on numeroitu, mitattu ja kuvitettu kokonaisuudessaan. Sundwall keskittyi keramiikan kuvioinnin analysoimiseen ja etenkin maantieteelliseen ryhmittelyyn ja julkaisi esineluokistaan ainoastaan eri kuviomalleja. Tuloksena oli tarkkoja huomioita Italian rautakautisten asutusten eroista ja yhtäläisyyksistä siten, että niiden avulla saatiin käsitys eri alueiden vuorovaikutuksesta toisiinsa sekä hahmotetuksi yleensä ilman arkeologista kontekstia olevan esineistön relatiivinen kronologia. Huomionarvoista on, että suurin osa Sundwallin museoissa katsastamasta materiaalista on vielä 2000-luvun alussa tarkemmin julkaisematta." $
 "http://ldf.fi/nbf/p5588" $ "http://ldf.fi/nbf/biography/p39920" $ "Italian esihistoriaa käsittelevillä tutkimuksillaan Sundwall otti vahvasti kantaa kahteen suureen ja osittain yhä avoinna olevaan etruskologiseen kysymykseen eli villanova- ja etruskikulttuurien kronologiaan sekä kysymykseen etruskikansan ja erityisesti sen kielen alkuperästä. Italian varhaishistorian kronologinen tutkimus oli ennen toista maailmansotaa vielä hyvin alussa, ja edes jonkinlaisen relatiivisen kronologian aikaansaaminen oli sinänsä saavutus. Sundwall perusteli eri hautakompleksien ajoitusta huolellisesti ja oli 1932 ilmestyneessä tutkimuksessa Zur Vorgeschichte Etruriens myös valmis korjaamaan aikaisemmin esittämiään arveluja. Aikalaiskollegoidensa hypoteeseihin etruskien itäisestä alkuperästä Sundwall suhtautui skeptisesti ja oli itse sillä kannalla, että etruskikulttuuri oli kotoperäistä." $
 "http://ldf.fi/nbf/p5588" $ "http://ldf.fi/nbf/biography/p39921" $ "Sundwallin luultavasti tärkein etruskologinen tutkimus ilmestyi hieman myöhemmin toisen maailmansodan loppupuolella. Varhaisitaalisia fibuloita eli solkia käsittelevä työ ei saanut kovinkaan suopeaa vastaanottoa arkeologisen tutkimuksen vilkastuessa jälleen sodan päätyttyä, mutta, kuten Sundwallin lyykialaisia ja muita anatolialaisia henkilönimiä käsittelevän teoksen kohdalla, niin myös tässä tapauksessa kirjan ansiot piilivät huolellisessa materiaalin esittämisessä. Sen vuoksi Die älteren italischen Fibeln on ollut vielä viime vuosikymmenilläkin siteerattu apuväline italialaisessa arkeologiassa." $
